Ux,Uy,Uz,TA_1_1_1,T_SONIC_corr,PA,H2O_density,CO2_density
-0.8556139,2.046077,0.02746474,-9.126526,-8.088196,83.6837,1.775684,685.3697
-1.022514,1.936364,0.07932621,-9.126526,-8.031738,83.68218,1.776559,685.6437
-1.039976,1.974478,0.05067075,-9.126526,-8.039276,83.6815,1.77118,685.4292
-0.8258833,1.889885,0.1209504,-9.126526,-8.099243,83.68304,1.774087,685.6608
-0.8509674,1.918703,0.1089701,-9.126526,-8.077271,83.68265,1.774776,685.8633
-0.7656859,2.002495,-0.01604245,-9.126526,-8.049896,83.68171,1.77501,685.4958
-0.7080929,1.974708,0.04456067,-9.126526,-8.059265,83.68059,1.778414,685.6566
-0.7830259,1.883202,0.09307009,-9.126526,-8.050812,83.68052,1.77794,685.4244
-0.7318834,1.80323,0.2155984,-9.126526,-8.012421,83.68098,1.785616,685.5502
-0.846585,1.859313,0.2117799,-9.126526,-8.07605,83.68288,1.783539,685.5151
-0.8498079,1.909087,0.2109132,-9.126526,-8.048096,83.67937,1.781263,685.5677
-0.9107702,1.96189,0.1108169,-9.126526,-8.058044,83.68194,1.781747,685.5962
-0.8186477,1.99865,0.0509765,-9.126526,-8.083466,83.68101,1.794867,685.9316
-0.8307896,2.018915,-0.01027347,-9.126526,-8.052429,83.68302,1.78338,685.6251
-0.9136081,2.113858,-0.02869116,-9.126526,-8.046967,83.68161,1.770814,685.3475
-0.9318864,2.043695,0.01260341,-9.126526,-8.050232,83.67891,1.775012,685.4611
-0.9710517,2.007223,-0.06514993,-9.126526,-8.056274,83.68157,1.770458,685.3306
-0.9456525,2.044042,-0.1714175,-9.126526,-8.065826,83.6813,1.769687,685.5719
-1.031537,2.115952,-0.1012239,-9.126587,-8.058929,83.68285,1.763376,684.9301
-1.002538,2.010162,-0.009052496,-9.126587,-8.083344,83.68311,1.769386,685.5063
-0.9139686,1.999392,-0.05784907,-9.126587,-8.076263,83.68384,1.769339,685.3514
-0.9543433,1.983864,-0.06447864,-9.126587,-8.03186,83.68075,1.77656,685.4725
-0.9775816,1.966396,-0.07942246,-9.126587,-8.076111,83.68124,1.772679,685.6516
-0.9325126,1.966043,0.06419288,-9.126587,-8.009674,83.68253,1.77307,685.6196
-0.9434806,2.008107,0.1340643,-9.126587,-8.104675,83.68199,1.774123,685.467
-0.9793611,1.953295,0.1000329,-9.126587,-8.032318,83.68223,1.772387,685.3799
-0.9130012,2.03139,0.02576256,-9.126587,-8.06839,83.68201,1.78307,685.6477
-0.9331718,2.069468,0.0717016,-9.126587,-8.094452,83.68316,1.781574,685.4604
-0.9481847,2.103174,0.05518631,-9.126587,-8.100586,83.68208,1.787463,685.7701
-0.9109756,2.025507,0.05355324,-9.126587,-8.090332,83.68269,1.787812,685.7535
-0.9158682,2.012607,0.03037989,-9.126587,-8.075775,83.67998,1.796485,685.5795
-1.002591,2.105195,0.04114939,-9.126587,-8.078491,83.68276,1.787732,685.5226
-0.8056332,2.026912,0.00659894,-9.126587,-8.040833,83.68246,1.782049,685.5119
-0.8751006,2.108194,0.0309406,-9.126587,-8.019653,83.68279,1.782742,685.4609
-0.9236288,2.105863,-0.1099723,-9.126587,-8.008331,83.67968,1.741742,684.9685
-1.003476,1.996117,-0.06787122,-9.126587,-8.004639,83.68005,1.749235,684.9031
-1.027877,1.988259,0.06808194,-9.126587,-8.05899,83.68178,1.748758,684.8806
-1.015759,1.976748,0.1611121,-9.126587,-7.998566,83.67937,1.756711,685.0312
-1.058237,1.894008,0.09802927,-9.127563,-7.995697,83.67893,1.742912,685.0493
-1.0896,1.932539,-0.010015,-9.127563,-7.972382,83.68285,1.745682,684.8017
-1.073403,1.842951,-0.01583743,-9.127563,-7.987366,83.68355,1.748703,684.9498
-1.042077,1.894106,0.03494944,-9.127563,-7.973328,83.68314,1.749028,684.7828
-1.009475,1.82864,0.0266042,-9.127563,-7.969055,83.68295,1.75067,685.0243
-0.8750123,1.791715,0.05384013,-9.127563,-7.992859,83.67956,1.746652,684.9205
-0.9987395,1.789934,0.01322664,-9.127563,-7.978271,83.68246,1.751983,684.7791
-0.973622,1.756165,-0.01919918,-9.127563,-7.973358,83.68262,1.754039,684.973
-0.8874387,1.700702,-0.05579813,-9.127563,-8.05899,83.68232,1.765882,685.1953
-0.8450888,1.774275,-0.0093465,-9.127563,-7.981201,83.68055,1.764529,684.9587
-0.7811858,1.800155,0.04542728,-9.127563,-8.006378,83.68148,1.759268,685.2796
-0.7764307,1.816821,0.09384537,-9.127563,-7.984375,83.68127,1.761627,685.1964
-0.818668,1.819643,0.115054,-9.127563,-8.025024,83.68259,1.764821,685.0865
-0.8257261,1.725029,0.07837833,-9.127563,-8.042511,83.68149,1.778719,685.1875
-0.8471054,1.754233,0.1201476,-9.127563,-8.07135,83.68,1.776824,684.9077
-0.8410352,1.832393,0.2358574,-9.127563,-8.052307,83.68095,1.792567,685.7326
-0.773288,1.786342,0.1603919,-9.127563,-8.084167,83.68326,1.795289,685.4418
-0.7722992,1.824118,0.131963,-9.127563,-8.067657,83.67991,1.79476,685.8437
-0.8158617,1.802336,0.08710822,-9.127563,-8.079163,83.68073,1.793167,685.5508
-0.850418,1.857258,0.05019019,-9.127563,-8.066772,83.68195,1.795589,685.5148
-0.8254342,1.760724,0.07688887,-9.127594,-8.047455,83.68075,1.794623,685.8972
-0.8510615,1.791314,0.06784924,-9.127594,-8.039948,83.68008,1.797078,685.5419
-0.7804785,1.872216,0.0640673,-9.127594,-8.035187,83.67947,1.797463,685.7534
-0.7949867,1.87746,0.003372691,-9.127594,-8.05719,83.68295,1.800536,685.5995
-0.7949665,1.897136,0.08306121,-9.127594,-8.069672,83.67991,1.805633,685.9684
-0.7728601,1.863514,0.04391682,-9.127594,-8.075226,83.68288,1.804,685.8364
-0.7796007,1.858633,0.05082983,-9.127594,-8.023804,83.68182,1.80198,685.6338
-0.8294767,1.845906,-0.0226201,-9.127594,-8.061096,83.6823,1.798892,685.7192
-0.7632151,1.761371,-0.01073956,-9.127594,-8.063141,83.68003,1.798488,685.7798
-0.8171406,1.821804,-0.05026881,-9.127594,-8.077118,83.68177,1.794824,685.6993
-0.8433411,1.882391,0.03445815,-9.127594,-8.086517,83.67893,1.794052,685.6959
-0.7381932,1.860022,0.1862788,-9.127594,-8.089752,83.67942,1.796998,685.8917
-0.852663,1.928798,0.1049897,-9.127594,-8.074188,83.68194,1.783944,685.4536
-0.9389793,1.841403,-0.0239291,-9.127594,-8.051575,83.68154,1.784209,685.6594
-0.949064,1.955817,0.1293068,-9.127594,-8.062256,83.68258,1.774675,685.4858
-1.014951,2.00295,0.07755645,-9.127594,-8.067108,83.68174,1.783479,685.8192
-0.9811773,1.930513,0.08327863,-9.127594,-8.035919,83.67844,1.783686,685.5198
-0.8476049,1.912004,0.1030485,-9.127594,-8.067291,83.68069,1.793086,685.6216
-0.9441744,1.990929,0.1118303,-9.127594,-8.052094,83.68174,1.802172,685.699
-1.036784,1.859176,0.1725179,-9.127594,-8.062775,83.68253,1.779273,685.3378
-1.002174,1.855756,0.09405632,-9.127502,-8.055725,83.6818,1.782149,685.7917
-1.00576,1.976129,0.1092533,-9.127502,-8.026947,83.67949,1.775692,685.0597
-1.034205,1.913123,0.1772746,-9.127502,-8.018829,83.68138,1.783989,685.7085
-0.9851952,1.824391,0.1722638,-9.127502,-8.038147,83.67915,1.784537,685.5991
-0.8829501,1.81421,0.01811491,-9.127502,-8.058716,83.68114,1.782587,685.7545
-0.7965941,1.7478,-0.01744974,-9.127502,-8.044159,83.68199,1.779983,685.4122
-0.9486769,1.752051,0.003555058,-9.127502,-8.024078,83.67966,1.785695,685.5911
-1.015074,1.772383,0.1147639,-9.127502,-8.084503,83.68199,1.786102,685.6213
-0.886957,1.744352,0.06097357,-9.127502,-8.03186,83.68035,1.784077,685.3278
-0.8758901,1.789729,0.09541642,-9.127502,-8.039398,83.68125,1.791227,685.7264
-0.8297577,1.838293,0.1428038,-9.127502,-8.06369,83.68298,1.795568,685.2726
-0.7689426,1.824636,0.1275803,-9.127502,-8.042908,83.68208,1.795845,685.5593
-0.8300821,1.870579,0.1519267,-9.127502,-8.072784,83.68367,1.793124,685.5601
-0.7974265,1.969579,0.1351888,-9.127502,-8.078857,83.68285,1.797342,685.7923
-0.7886304,1.984413,0.05773775,-9.127502,-8.051788,83.68145,1.796323,685.5298
-1.050823,1.938789,0.1519888,-9.127502,-8.03476,83.67994,1.793284,685.8137
-0.9639,1.811369,0.3105758,-9.127502,-8.033722,83.68281,1.795365,685.8267
-0.9346634,1.924569,0.317151,-9.127502,-8.055756,83.68281,1.795097,685.6056
-1.040899,1.960574,0.2983894,-9.127502,-8.070282,83.68197,1.796866,685.6074
-0.8049638,2.014914,0.1987811,-9.127502,-8.039642,83.68237,1.789558,685.8076
-0.7334483,2.154038,0.1438815,-9.127838,-8.074066,83.6804,1.776425,685.7656
-0.667161,2.049959,0.01896932,-9.127838,-8.048706,83.68059,1.76832,685.5001
-0.6895705,2.033976,-0.0005263473,-9.127838,-8.084686,83.68244,1.77399,685.4878
-0.7598045,1.949745,0.02104556,-9.127838,-8.084503,83.68194,1.774406,685.4645
-0.7552339,1.907737,-0.01320524,-9.127838,-8.084686,83.68021,1.774408,685.4477
-0.8008569,1.853131,-0.02496626,-9.127838,-8.043915,83.68291,1.773299,685.2908
-0.7624558,1.859105,0.004993715,-9.127838,-8.049744,83.68008,1.771668,685.0274
-0.826672,1.865258,0.02927336,-9.127838,-8.044922,83.67973,1.772888,685.4053
-0.8537495,1.873045,0.03148346,-9.127838,-8.047424,83.67928,1.777917,685.5351
-0.8556259,1.916633,0.0997113,-9.127838,-8.019165,83.67976,1.771881,685.7636
-0.8126612,1.823632,0.05871512,-9.127838,-8.059448,83.68078,1.773403,685.3188
-0.8846714,1.843224,0.0212722,-9.127838,-8.085175,83.68079,1.770234,685.2426
-0.9408133,1.908994,0.0730575,-9.127838,-8.0802,83.68275,1.769365,685.5981
-0.979184,1.759414,0.0232392,-9.127838,-8.082123,83.68283,1.770631,685.4932
-0.8974636,1.756365,0.04721319,-9.127838,-8.062805,83.68021,1.776349,685.5769
-0.8541703,1.7897,0.1911445,-9.127838,-8.096558,83.68197,1.773234,685.1774
-0.7639437,1.826595,0.3460392,-9.127838,-8.091095,83.68367,1.785729,685.7645
-0.86586,1.824311,0.224113,-9.127838,-8.03717,83.68194,1.789542,685.3854
-0.8070766,1.814431,0.1276146,-9.127838,-8.02713,83.68178,1.782792,685.8451
-0.8541909,1.76455,0.07860423,-9.127838,-8.04071,83.68066,1.778707,685.2143
-0.9435191,1.840397,0.09516171,-9.128265,-8.05246,83.68272,1.792569,685.6673
-0.8858642,1.730686,0.1445872,-9.128265,-8.029449,83.68267,1.79116,685.6863
-0.9468297,1.706465,0.1529581,-9.128265,-8.006531,83.68311,1.794763,685.8317
-0.9485101,1.726964,0.1983982,-9.128265,-8.032898,83.68279,1.802459,685.8553
-0.9659136,1.754343,0.1701621,-9.128265,-8.064758,83.68021,1.804764,685.7346
-1.001771,1.726936,0.1786303,-9.128265,-8.041077,83.6814,1.803768,685.6419
-0.9215811,1.670714,0.2298448,-9.128265,-8.05365,83.68281,1.804271,685.6191
-0.8821232,1.628863,0.2559569,-9.128265,-8.039978,83.68292,1.804595,685.5734
-0.9976162,1.631161,0.2143985,-9.128265,-8.011139,83.68295,1.801476,685.9216
-1.095728,1.735489,0.2563297,-9.128265,-8.000031,83.68076,1.797225,685.7628
-1.123843,1.792836,0.2697911,-9.128265,-8.044342,83.68267,1.806296,685.6594
-1.141464,2.021925,0.1871033,-9.128265,-8.060913,83.68045,1.812674,685.3805
-1.184928,1.874718,0.3306043,-9.128265,-8.036224,83.67998,1.812922,685.8963
-1.160304,1.860721,0.3254876,-9.128265,-8.021637,83.68258,1.807394,685.8432
-1.178214,1.908238,0.3399609,-9.128265,-8.056793,83.68251,1.81724,686.0776
-1.023593,1.890998,0.2487856,-9.128265,-7.970459,83.68243,1.812055,685.7112
-1.183493,1.897179,0.2038207,-9.128265,-8.112488,83.68388,1.800494,685.6763
-1.070739,2.004846,0.1313929,-9.128265,-8.038574,83.67893,1.764911,685.3372
-1.048072,1.915708,0.1394525,-9.128265,-8.090302,83.68174,1.764838,685.4547
-1.05412,1.950386,0.1126044,-9.128265,-8.063202,83.68251,1.766746,685.5305
-1.062571,2.005543,0.1130181,-9.128448,-8.089294,83.68295,1.766084,685.613
-1.057851,1.971262,0.06304309,-9.128448,-8.132233,83.68265,1.765952,685.4703
-1.068912,1.964657,0.08421108,-9.128448,-8.12915,83.68253,1.765514,685.4036
-1.040904,2.05389,0.01891533,-9.128448,-8.08783,83.68026,1.774846,685.6094
-1.108735,2.068856,0.02036376,-9.128448,-8.111694,83.68386,1.765398,685.3875
-1.070648,2.007401,0.06691582,-9.128448,-8.03833,83.68061,1.768668,685.4786
-1.164294,2.091921,0.04581136,-9.128448,-8.066345,83.68265,1.764678,685.3405
-1.22289,2.017904,0.06188542,-9.128448,-8.040039,83.68012,1.772856,685.7046
-1.101991,2.003489,0.09701321,-9.128448,-8.078735,83.68291,1.771861,685.6006
-1.080253,2.035825,0.01377917,-9.128448,-8.128387,83.68334,1.766345,685.3731
-1.033528,2.070924,0.002279828,-9.128448,-8.101624,83.68008,1.766166,685.6496
-1.037091,2.149202,0.0005256608,-9.128448,-8.123108,83.68169,1.774665,685.4165
-0.9798964,2.149553,-0.08446036,-9.128448,-8.05426,83.6813,1.780886,685.5484
-1.039271,2.116814,-0.04184777,-9.128448,-8.063538,83.68302,1.770925,685.5612
-0.9998506,2.093962,-0.004695734,-9.128448,-8.055267,83.68122,1.778387,685.7486
-0.9890313,2.118679,0.08296977,-9.128448,-8.073212,83.68073,1.772242,685.495
-1.054698,2.123053,0.02497449,-9.128448,-8.069763,83.68061,1.771384,685.4721
-1.004591,2.090779,-0.002183029,-9.128448,-8.097961,83.68246,1.770319,685.551
-1.007803,2.132133,0.02661781,-9.128448,-8.040009,83.68087,1.762415,685.4393
-1.035488,2.174684,0.03760572,-9.128448,-8.058441,83.68047,1.760449,685.4592
-1.06023,2.141651,0.03793331,-9.128265,-8.113129,83.68183,1.755799,685.2821
-1.037779,2.072833,0.02147239,-9.128265,-8.069611,83.6836,1.759688,685.5027
-0.9839199,2.121277,0.01322785,-9.128265,-8.058899,83.6837,1.755858,685.4763
-0.9428465,2.118978,-0.01833912,-9.128265,-8.096039,83.68078,1.761952,685.3402
-0.9324211,2.088733,-0.02601267,-9.128265,-8.041107,83.6809,1.758663,685.3823
-1.016601,2.118242,-0.0035841,-9.128265,-8.00943,83.68079,1.755948,685.4178
-0.9704144,2.074888,0.03790081,-9.128265,-8.089844,83.68087,1.748962,685.1046
-1.097654,2.09045,0.05128835,-9.128265,-8.04187,83.68019,1.750733,685.1109
-1.053302,2.048938,0.04638015,-9.128265,-8.109802,83.68178,1.754942,685.4454
-1.064283,2.100355,0.1072081,-9.128265,-8.078247,83.68208,1.754733,685.1898
-1.003915,2.065765,0.06350891,-9.128265,-8.089203,83.68273,1.759818,685.6288
-0.9393508,2.128187,0.03527809,-9.128265,-8.06723,83.68311,1.757166,685.5192
-0.9500877,2.063243,-0.02829669,-9.128265,-8.065002,83.68218,1.752557,685.3286
-0.9151819,2.012029,-0.00321858,-9.128265,-8.05603,83.68228,1.753333,685.3478
-1.030805,2.045489,-0.07303008,-9.128265,-8.082825,83.67963,1.762282,685.3773
-1.048016,2.07433,-0.04780725,-9.128265,-8.073303,83.68273,1.77642,685.6629
-1.103469,2.082623,-0.09554259,-9.128265,-8.023376,83.67963,1.777338,685.4771
-0.9496548,2.112938,-0.1347254,-9.128265,-8.141479,83.68283,1.773952,685.8051
-0.9672136,2.103149,-0.09068133,-9.128265,-8.061584,83.68204,1.775506,685.3989
-0.8464151,2.065061,-0.1055887,-9.128265,-8.131378,83.6822,1.774302,685.5543
-0.9176021,2.117567,-0.1072641,-9.128998,-8.116089,83.68391,1.767934,685.2095
-0.9089021,2.12567,-0.07336569,-9.128998,-8.096161,83.6819,1.77532,685.8134
-0.8862851,2.109758,-0.1144299,-9.128998,-8.055084,83.68183,1.78298,685.3505
-0.8920252,2.093879,-0.0720704,-9.128998,-8.055603,83.68136,1.784654,685.4446
-0.9880114,2.022955,-0.01670782,-9.128998,-8.035767,83.68136,1.793291,685.5784
-1.0193,1.992782,0.144538,-9.128998,-8.063263,83.68302,1.792224,685.494
-1.127569,2.019624,0.1188447,-9.128998,-8.075836,83.68223,1.789385,685.5355
-1.097468,1.910119,0.1633463,-9.128998,-8.044373,83.68192,1.779567,685.8041
-1.069281,1.891213,0.1152403,-9.128998,-8.087067,83.68201,1.781942,685.6447
-1.048413,2.030067,-0.005276591,-9.128998,-8.103271,83.68092,1.78414,685.6048
-0.9738002,1.919758,0.08799367,-9.128998,-8.091583,83.68307,1.785732,685.5974
-0.9214,1.915045,0.07590084,-9.128998,-8.075073,83.68332,1.782697,685.6786
-0.9767814,1.919722,0.04005668,-9.128998,-8.065765,83.68043,1.783052,685.5712
-0.9942889,1.904681,0.06427172,-9.128998,-8.079712,83.68311,1.78607,685.5822
-0.9221008,1.970636,-0.04445241,-9.128998,-8.073242,83.68208,1.782267,685.5147
-1.024579,1.974831,0.05988311,-9.128998,-8.060608,83.68194,1.781764,685.8137
-1.067209,1.93994,0.03187874,-9.128998,-8.060516,83.68237,1.775081,685.5446
-1.048137,1.983343,0.008394706,-9.128998,-8.074921,83.68047,1.781025,685.6439
-1.090824,2.046449,0.04689411,-9.128998,-8.092712,83.68332,1.780309,685.774
-1.007621,2.001821,0.02992819,-9.128998,-8.005005,83.68034,1.781808,685.4893
-0.9925047,2.082521,-0.0381424,-9.129181,-8.043213,83.68071,1.786241,685.4726
-0.8590073,2.10189,-0.09808485,-9.129181,-8.055878,83.68208,1.790086,685.4599
-0.9038103,2.058653,-0.03860538,-9.129181,-8.059692,83.68082,1.794706,685.7386
-1.085853,2.012599,-0.007900779,-9.129181,-8.061646,83.6818,1.792631,685.6206
-1.076983,2.108531,-0.04798009,-9.129181,-8.006317,83.67916,1.798938,685.6089
-1.1143,2.003598,0.02620001,-9.129181,-8.026215,83.68225,1.792391,685.6907
-1.018226,2.01484,0.09320449,-9.129181,-8.082794,83.6822,1.795698,685.7565
-1.052198,2.037846,0.10677,-9.129181,-8.082886,83.68026,1.801128,685.6747
-1.117472,2.067384,0.09477003,-9.129181,-8.029755,83.68017,1.798679,685.6411
-1.254099,1.835088,0.2590311,-9.129181,-8.106476,83.68376,1.798782,685.7194
-1.134492,1.833326,0.2192362,-9.129181,-8.02829,83.68138,1.799505,685.54
-1.115682,1.986805,0.1065426,-9.129181,-8.010071,83.68227,1.800634,685.941
-0.9671882,2.029886,0.1089538,-9.129181,-8.060547,83.68026,1.8039,685.9711
-1.064448,1.973328,0.3303466,-9.129181,-8.07962,83.68075,1.810295,685.8964
-0.993917,2.147225,0.1655662,-9.129181,-8.062683,83.68078,1.793473,685.7172
-0.8376967,2.040992,0.1348899,-9.129181,-8.043182,83.6823,1.795429,685.8451
-0.9432297,2.157614,0.1524798,-9.129181,-8.092316,83.6809,1.767357,685.4264
-1.027584,2.320378,0.1080302,-9.129181,-8.095215,83.6813,1.766959,685.8851
-1.101732,2.2565,0.1407739,-9.129181,-8.048157,83.68358,1.788363,685.5508
-1.07173,2.200071,0.2265964,-9.129181,-8.05896,83.68122,1.811825,685.7524
-1.146128,2.196385,0.3079267,-9.128967,-8.037262,83.68035,1.802906,686.2662
-1.211034,2.168236,0.3051385,-9.128967,-8.082703,83.68,1.794444,685.4635
-1.075636,2.082127,0.3428638,-9.128967,-8.098022,83.68159,1.789953,685.8478
-1.279196,2.120366,0.136712,-9.128967,-8.106049,83.68087,1.747815,685.3292
-1.199391,2.316175,0.1528527,-9.128967,-8.149872,83.68374,1.747686,685.3916
-1.083008,2.371605,0.09338488,-9.128967,-8.044922,83.68194,1.749918,685.2728
-0.9881161,2.390116,0.04804803,-9.128967,-8.122589,83.68292,1.742911,685.1835
-0.9804493,2.323568,-0.01992518,-9.128967,-8.047974,83.68037,1.743673,685.2938
-1.082405,2.283326,-0.04987878,-9.128967,-8.093262,83.68174,1.744807,685.4716
-1.006345,2.292301,0.03729296,-9.128967,-8.13327,83.68131,1.741728,685.4373
-1.035021,2.37245,-0.01877998,-9.128967,-8.095947,83.68345,1.729369,684.9871
-1.074784,2.352039,-0.02807331,-9.128967,-8.054504,83.67994,1.733275,685.0955
-1.045747,2.315762,-0.0076343,-9.128967,-8.047272,83.68255,1.730722,685.2066
-1.066262,2.33496,-0.07605506,-9.128967,-8.076721,83.6809,1.739686,685.0374
-1.088239,2.419551,-0.1303116,-9.128967,-8.105011,83.68105,1.730263,684.8442
-1.11468,2.403905,-0.1576532,-9.128967,-8.07608,83.68253,1.742605,685.2443
-1.035228,2.323291,-0.170029,-9.128967,-8.108673,83.68134,1.741149,684.9725
-1.143709,2.302397,-0.1267914,-9.128967,-8.031128,83.68197,1.730616,685.0982
-1.033575,2.232739,-0.08880514,-9.128967,-8.078979,83.68358,1.733017,685.2327
-1.048863,2.2199,-0.1129348,-9.128967,-8.070709,83.68414,1.73171,684.9819
-1.052866,2.24218,-0.07768642,-9.129059,-8.113708,83.68279,1.735333,685.2329
-1.028332,2.216995,-0.03873012,-9.129059,-8.111877,83.68301,1.739081,685.2661
-1.023049,2.202436,-0.002744145,-9.129059,-8.124573,83.68198,1.741671,685.2688
-1.0302,2.191498,0.01786444,-9.129059,-8.126801,83.6822,1.747117,685.5419
-1.038929,2.092004,0.04262723,-9.129059,-8.147858,83.68082,1.744749,685.4794
-1.074917,2.169731,0.04371594,-9.129059,-8.131989,83.6809,1.750075,685.2841
-1.134263,2.169368,0.03112054,-9.129059,-8.109619,83.68284,1.748257,685.3721
-1.15373,2.175248,0.02485367,-9.129059,-8.10791,83.68311,1.750752,685.3892
-1.125497,2.180622,-0.01779904,-9.129059,-8.14563,83.68246,1.743898,685.3079
-1.066658,2.190697,-0.05117439,-9.129059,-8.093323,83.68223,1.74982,685.3633
-1.118458,2.168749,-0.03773093,-9.129059,-8.07959,83.68309,1.743881,685.188
-1.189055,2.152141,-0.00880932,-9.129059,-8.139252,83.68194,1.753465,685.5843
-1.106693,2.194894,-0.02010694,-9.129059,-8.085632,83.67949,1.744339,685.1309
-1.127085,2.19675,0.03536567,-9.129059,-8.179047,83.6832,1.748297,685.4425
-1.14923,2.197381,0.001636101,-9.129059,-8.164764,83.6809,1.757813,685.6272
-1.199394,2.298337,-0.006035265,-9.129059,-8.139435,83.68072,1.75848,685.3228
-1.130426,2.273604,0.01219781,-9.129059,-8.164703,83.68131,1.760319,685.7938
-1.1686,2.278714,-0.01464232,-9.129059,-8.083038,83.6815,1.763119,685.5606
-1.141491,2.246004,-0.007680142,-9.129059,-8.075958,83.68142,1.758059,685.6021
-1.174502,2.281363,0.003924566,-9.129059,-8.135742,83.68145,1.751771,685.665
-1.077263,2.234184,0.003238459,-9.129272,-8.108124,83.68342,1.759108,685.751
-1.036703,2.229895,0.003989107,-9.129272,-8.160278,83.68104,1.754858,685.5005
-1.144916,2.24699,-0.007822989,-9.129272,-8.124146,83.68302,1.757961,685.6275
-1.106918,2.264248,-0.006237539,-9.129272,-8.18631,83.68157,1.753777,685.7168
-1.10043,2.296082,0.01382744,-9.129272,-8.080688,83.68138,1.75266,685.4131
-1.093291,2.267973,0.06012271,-9.129272,-8.154022,83.68201,1.756906,685.7232
-1.196422,2.339,0.01880088,-9.129272,-8.137909,83.68098,1.758052,685.2747
-1.094429,2.218851,-0.0224477,-9.129272,-8.112701,83.68136,1.755796,685.8148
-1.142512,2.257846,0.03696579,-9.129272,-8.136719,83.68237,1.758044,685.5533
-1.151925,2.279887,0.1088209,-9.129272,-8.103271,83.68225,1.758658,685.5928
-1.075044,2.298389,0.1285254,-9.129272,-8.100098,83.68119,1.763232,685.557
-1.12033,2.291595,0.04034445,-9.129272,-8.120789,83.68272,1.760863,685.6953
-1.141702,2.347127,0.07021035,-9.129272,-8.099915,83.68174,1.763231,685.7274
-1.148666,2.337946,0.1007319,-9.129272,-8.040466,83.68119,1.769517,685.8392
-1.029809,2.31267,0.04923334,-9.129272,-8.083649,83.68061,1.764793,685.2278
-1.085241,2.386855,0.009712023,-9.129272,-8.093689,83.6818,1.76486,685.4502
-1.034252,2.298834,0.1326645,-9.129272,-8.064331,83.68295,1.766753,685.8047
-0.9821213,2.308825,0.1401501,-9.129272,-8.114685,83.6814,1.765836,685.7174
-1.029585,2.300148,0.1078527,-9.129272,-8.06601,83.68309,1.763841,685.5294
-0.9026803,2.339747,0.03729831,-9.129272,-8.10611,83.68101,1.762437,685.5422
-0.934142,2.273714,0.05204213,-9.129364,-8.086487,83.68078,1.766065,685.3928
-0.9349122,2.249045,0.05068267,-9.129364,-8.120026,83.68372,1.769213,685.702
-0.910044,2.292913,0.09257985,-9.129364,-8.104797,83.68111,1.76577,685.3291
-0.9181727,2.311445,0.08255146,-9.129364,-8.128815,83.68288,1.765094,685.787
-0.9258246,2.363806,0.1167833,-9.129364,-8.135895,83.68136,1.762635,685.5347
-1.001734,2.372854,0.09421001,-9.129364,-8.11676,83.68119,1.762507,685.6728
-0.9795909,2.346427,0.06075947,-9.129364,-8.111572,83.68295,1.764562,685.4955
-0.9911935,2.311694,0.05193094,-9.129364,-8.126434,83.68298,1.761318,685.4567
-0.9533429,2.270696,0.08097101,-9.129364,-8.098389,83.68316,1.764474,685.8707
-1.004375,2.230469,0.04062657,-9.129364,-8.139648,83.68215,1.763913,685.2639
-0.9462618,2.348922,-0.02738704,-9.129364,-8.10321,83.68206,1.764924,685.5778
-0.8560537,2.315763,-0.01072039,-9.129364,-8.143524,83.68247,1.763103,685.6217
-0.9503564,2.320166,0.01824992,-9.129364,-8.09021,83.68059,1.76609,685.7609
-0.9972731,2.315684,0.02372107,-9.129364,-8.126831,83.6815,1.762574,685.4864
-1.075675,2.303581,-0.01524295,-9.129364,-8.128632,83.68255,1.765093,685.6056
-1.180231,2.319764,-0.01485419,-9.129364,-8.125153,83.68159,1.764652,685.5787
-1.306556,2.220817,-0.1143785,-9.129364,-8.066315,83.68248,1.78222,685.9852
-1.338683,2.28172,-0.1535387,-9.129364,-8.050629,83.68279,1.774179,685.6408
-1.349651,2.208056,-0.1648844,-9.129364,-8.115723,83.68211,1.771273,685.3915
-1.219769,2.336427,-0.06229059,-9.129364,-8.11203,83.68069,1.782528,685.8013
-1.419646,2.304251,-0.07891795,-9.130005,-8.066376,83.68204,1.783056,685.6487
-1.220224,2.254915,-0.04911818,-9.130005,-8.072052,83.68178,1.787271,685.9349
-1.158227,2.321507,-0.04995231,-9.130005,-8.151215,83.68055,1.785298,685.7675
-1.124414,2.320993,-0.04538285,-9.130005,-8.103119,83.68035,1.751556,685.6367
-1.065492,2.18189,-0.04394415,-9.130005,-8.113312,83.67984,1.749952,685.4178
-1.099868,2.247363,0.003921532,-9.130005,-8.132904,83.68021,1.755512,685.3665
-1.175295,2.346462,0.02729722,-9.130005,-8.079285,83.68183,1.776877,685.7511
-1.293914,1.977529,-0.02010013,-9.130005,-8.10556,83.68298,1.778725,685.7697
-1.34858,1.963179,-0.02458482,-9.130005,-8.079437,83.68246,1.794839,686.0987
-1.261342,2.074792,-0.0512298,-9.130005,-8.099548,83.68075,1.792051,685.632
-1.165907,2.134555,-0.1296745,-9.130005,-8.088715,83.68165,1.779447,685.7719
-1.053766,2.091115,-0.1080058,-9.130005,-8.070404,83.68185,1.766794,685.5772
-1.070166,2.110296,-0.0947521,-9.130005,-8.130554,83.68079,1.765523,685.4921
-1.151891,2.193385,-0.1014356,-9.130005,-8.058868,83.68017,1.767552,685.8207
